ID,ID in paper,CAS,SMILES,Hydrogen evolution rate / µmol/h,EA* / V,EA / V,Sr / a.u.,Δσ / Å,H(CT) / Å,D(Δ) / a.u.,E(exciton binding) / eV,E(solvation) / eV,E(binding) / eV,S1-S0 / eV,S1-T1 / eV,pos_0,pos_1,group,fps_cluster,fps_pos0,fps_pos1,b3lypsoap_pos0,b3lypsoap_pos1,b3lyp_cluster,dft_pos0,dft_pos1,dft_cluster,num_rotatable_bounds,b3lypsoapval_pos0,b3lypsoapval_pos1
524,323,4592-94-3,N#CCC(=O)c1ccc(Br)cc1,0,1.630849754,-2.233750246,0.50136,0.598,1.305,2.3625,0.978020364,-0.294828177,-0.392667888,3.8646,0.532338199,4.5228148,1.3689243,3,5,4.8271484,11.994786,3.8490539,7.804146,1,9.650068,7.8674016,2,,1.4566665,8.620081
525,324,4612-28-6,OB(O)c1cccc(B(O)O)c1,0,1.620796689,-3.432903311,0.92397,0.341,1.242,0.3427,0.921700116,-0.421930799,-0.626530711,5.0537,1.367431037,3.884064,6.081396,5,5,4.6794643,11.005367,3.432853,12.4520035,1,0.51292634,5.4271584,5,,5.8879995,13.291491
526,325,4714-62-9,CNc1ccc(C#N)cc1,0,0.863658302,-3.590941697,0.74405,-0.05,2.09,2.8343,0.243827142,-0.32907855,-0.309977784,4.4546,1.388648776,4.862166,-1.2854807,3,5,5.097126,12.2744465,7.4138036,6.1285787,1,6.2629724,5.7063565,2,,6.2609434,4.416207
527,326,4733-50-0,N#Cc1c(O)ccc(O)c1C#N,0,1.511699613,-2.158400387,0.77797,0.078,1.48,0.9952,0.524137671,-0.339728944,-0.305544506,3.6701,1.200211884,3.7228544,0.7408328,3,3,4.7936335,9.394318,3.1231685,6.5745263,4,2.3582175,4.0795975,5,,2.73574,5.4792504
529,327,479-33-4,O=C1C(c2ccccc2)=C(c2ccccc2)C(c2ccccc2)=C1c1ccccc1,0.099602278,0.46801253,-1.47308747,0.69234,-0.726,1.721,0.4975,0.604028944,-0.276194695,-0.66062691,1.9411,0.778387128,8.21475,2.0719564,2,1,0.9809056,9.827411,6.9955087,9.241985,2,-3.2396579,4.6436267,1,,5.446447,8.181882
530,328,479719-88-5,CC1(C)OB(c2ccc(-c3cccs3)s2)OC1(C)C,0,0.906579438,-2.668620562,0.83743,0.05,2.52,1.0978,0.246976478,-0.204982995,-0.593325482,3.5752,1.388302294,8.461341,-0.65881366,2,4,3.0750394,3.4673543,10.704496,7.3365407,5,-3.3137932,5.47888,1,,9.198778,9.522386
531,329,4805-22-5,Brc1ccc(-c2ccc(Br)s2)s1,0,0.861947478,-2.605452522,0.83122,-0.37,2.643,0.0041,0.252251375,-0.109258812,-0.592618565,3.4674,1.370412497,3.9849586,2.5763729,1,3,5.518342,8.505389,1.6292603,8.01006,4,-3.261113,5.0861588,1,,1.2080654,6.509201
532,330,481-39-0,O=C1C=CC(=O)c2c(O)cccc21,0,1.367826871,-1.316273129,0.54711,0.214,1.62,2.3001,0.800686454,-0.380893247,-0.752333395,2.6841,0.449025498,5.341884,4.7339363,1,4,4.8275557,6.881883,5.1523643,11.60641,5,10.707202,6.016485,3,,3.4032931,10.896409
533,331,485-47-2,O=C1c2ccccc2C(=O)C1(O)O,0,1.325036025,-1.981763975,0.52854,0.048,1.244,2.1677,1.325440688,-0.400817306,-0.533957926,3.3068,0.237917158,4.9369617,5.5186324,5,4,4.50638,6.9711924,4.6247683,12.237609,5,9.920128,7.407017,2,,3.1710966,11.903564
534,332,4854-84-6,N#Cc1ccc(-c2ccc(N)cc2)cc1,0,0.678643629,-2.827156371,0.56914,0.115,2.691,7.758,0.32348524,-0.362762439,-0.450738672,3.5058,0.880606431,5.592378,-0.12558272,3,5,4.437116,10.016054,6.4007115,6.3861556,1,9.565489,1.6648755,3,,5.325524,4.5248632
535,333,486-25-9,O=C1c2ccccc2-c2ccccc21,2.555659982,1.078326873,-1.973473127,0.61672,-0.175,1.19,2.0632,0.687748168,-0.195224451,-0.549484079,3.0518,0.566426448,5.908483,3.1206856,1,4,4.367813,7.374934,5.8611307,10.673131,5,6.2379646,5.05294,2,,4.3262305,9.8727865
536,334,486-52-2,c1ccc2c(c1)Cc1cc3c(cc1-2)Cc1ccccc1-3,0.136376383,0.656248313,-3.111951687,0.80657,0.142,3.371,0.0024,0.29687159,-0.170879127,-0.678350088,3.7682,1.001242396,6.7999663,2.613342,1,4,4.2188883,7.5085697,6.1928115,9.448613,5,-3.4692218,4.7606235,1,,4.97388,8.418799
537,335,487-70-7,O=Cc1c(O)cc(O)cc1O,0,1.082292294,-2.826407706,0.55414,0.237,1.484,2.6966,0.731187744,-0.39022909,-0.373571527,3.9087,0.78093484,4.6505246,6.0249395,5,3,7.1451344,7.1186857,4.331669,12.904243,4,6.8576245,5.0217595,2,,3.00748,12.333322
538,336,4877-80-9,Oc1cc2c3cc(O)c(O)cc3c3cc(O)c(O)cc3c2cc1O,0.154989083,0.148681676,-3.608818324,0.94948,-0.262,2.245,0.0035,0.614720798,-0.593795193,-0.772429658,3.7575,0.683575067,5.9051642,4.530018,1,4,5.416068,5.5475283,5.1869564,11.768877,5,-2.4728081,6.7585006,1,,3.527802,11.358745
539,337,488-48-2,O=C1C(Br)=C(Br)C(=O)C(Br)=C1Br,0,2.156698326,-0.318701674,0.58788,-0.613,1.681,0.0009,0.631463783,-0.225965356,-0.42268813,2.4754,0.636366183,2.1103768,2.9571476,4,2,8.816352,8.447006,1.4915168,10.147181,3,-1.0395895,2.301791,1,,0.57764447,8.240898
540,338,492-22-8,O=c1c2ccccc2sc2ccccc12,14.58847887,1.122144264,-2.336655736,0.69095,-0.028,1.452,2.2768,0.373503816,-0.196325012,-0.613837527,3.4588,0.725660282,5.499977,2.8057516,1,4,3.0976737,7.468861,5.9954534,10.8304825,5,6.2538266,5.0577703,2,,4.275743,10.091027
541,339,493-77-6,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,0.078919519,1.732860849,-2.332239151,0.82618,-0.746,2.408,0.0035,0.526515687,-0.188236834,-0.968835274,4.0651,0.908167314,5.2983856,0.1719321,3,1,1.1615047,10.073486,6.057204,7.0284634,2,-2.3355286,3.9304855,1,,4.583244,4.7292223
542,340,494-19-9,c1ccc2c(c1)CCc1ccccc1N2,0,-0.096473911,-4.319273911,0.7359,0.442,1.037,0.5629,0.604683018,-0.172944927,-0.39614652,4.2228,0.991697787,6.547772,0.041274097,2,4,4.061653,7.6085105,6.9122443,7.2360997,5,2.192019,8.446484,4,,5.9531837,5.4540825
543,341,49669-22-9,Brc1cccc(-c2cccc(Br)n2)n1,0,1.768641012,-2.405258988,0.70176,-0.518,2.322,0.0004,0.377329247,-0.182948645,-0.610270549,4.1739,1.234715731,3.0438352,2.2201376,4,3,6.759448,10.617681,1.8735954,8.816782,4,-1.9800271,4.227183,1,,0.8604674,7.5243793
544,342,49764-63-8,Nc1cc(Br)c(Br)cc1N,0,0.239509442,-3.777290558,0.47468,-0.167,1.706,4.6917,0.73542361,-0.291284994,-0.44463121,4.0168,0.191292174,1.5326996,3.012338,4,2,9.452729,8.986521,0.23440659,9.834537,3,7.5133147,4.1471915,3,,-1.4147983,7.9288096
545,343,501-65-5,C(#Cc1ccccc1)c1ccccc1,0,1.000964388,-2.903935612,0.84518,0.293,1.428,0,0.365387132,-0.142590695,-0.442607148,3.9049,1.127965257,5.7102256,1.8901476,1,1,2.4067953,9.174055,6.4220524,9.685273,2,0.770434,6.9314985,4,,5.025159,8.618058
546,344,50-32-8,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,0.008513104,0.574492001,-2.428707999,0.89533,0.02,2.705,0.1636,0.10994992,-0.164712448,-0.772392664,3.0032,1.198380291,6.431397,3.2014916,1,4,2.7904475,6.223445,5.6482344,9.827135,5,-3.4995143,4.8013115,1,,4.3940578,8.646296
547,345,503536-78-5,N#Cc1ccc(-c2ccc(N)nc2)cc1,0.082597382,0.92436463,-2.75803537,0.60225,0.076,2.736,7.0897,0.361011613,-0.378090619,-0.445346174,3.6824,0.961646852,4.87654,-0.48356512,3,5,4.4800615,9.933487,6.34219,6.045057,1,9.399559,1.9408267,3,,5.26192,4.262069
548,346,504-24-5,Nc1ccncc1,0,0.85515508,-4.27934492,0.76099,-0.166,1.376,1.8258,0.846053147,-0.274840851,-0.294663873,5.1345,0.865106303,4.452945,-1.3174591,3,5,4.815649,12.425217,6.931732,5.681043,1,4.940598,8.064034,2,,5.9744964,4.0642424
549,347,50446-44-1,O=C(O)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)cc(-c3ccc(C(=O)O)cc3)c2)cc1,0.002123533,1.484577101,-2.509922899,0.85873,1.174,1.055,0.038,0.409539788,-0.549447304,-0.337871834,3.9945,0.964911882,6.634787,4.0301023,1,1,1.4797682,11.728293,5.795221,11.724305,2,0.34300417,4.562732,5,,4.1230364,11.004957
550,348,50670-64-9,Cc1ccc(N)cc1C#N,0,0.788599243,-3.153500757,0.69481,0.056,1.72,2.7266,0.533876832,-0.309974449,-0.330099042,3.9421,1.160548176,4.9316683,-1.2662396,3,3,7.197965,12.07177,7.435472,6.164437,4,6.6110883,5.4936485,2,,6.1950245,4.3574543
551,349,50777-76-9,O=Cc1ccccc1P(c1ccccc1)c1ccccc1,0.079012219,0.846400168,-2.469399832,0.48682,-0.559,1.699,3.6006,0.689426077,-0.244571355,-0.412496443,3.3158,0.135710916,7.9299784,1.6651131,2,1,1.031132,9.025889,7.36779,10.354317,2,7.4758654,4.2534213,3,,5.6747932,9.7152405
552,350,50844-89-8,N#Cc1cc(C#N)ncn1,0,2.39994607,-1.40075393,0.52068,0.512,0.949,1.811,1.45851568,-0.321335085,-0.181184933,3.8007,0.494583364,2.0930815,-0.04641321,4,3,7.374477,11.0962305,0.74312925,5.341433,4,9.894193,6.2408156,3,,0.7553229,3.6079268
553,351,517-51-1,c1ccc(-c2c3ccccc3c(-c3ccccc3)c3c(-c4ccccc4)c4ccccc4c(-c4ccccc4)c23)cc1,0.053949083,0.161715507,-1.937284493,0.89537,0.026,2.779,0.0001,0.094199215,-0.26266823,-0.603450997,2.099,1.051167349,8.433095,2.0753071,2,1,0.44559127,10.244705,7.0054274,9.232334,2,-3.5493915,4.4877295,1,,5.323353,7.955924
554,352,517-60-2,O=C(O)c1c(C(=O)O)c(C(=O)O)c(C(=O)O)c(C(=O)O)c1C(=O)O,0,2.492045226,-1.933454774,0.79408,-0.348,1.648,0.5172,0.769983169,-0.838866691,0.571106169,4.4255,0.8971552,4.9988737,5.676929,5,5,2.648445,12.4019375,4.516564,12.842669,1,0.25130832,2.7584324,5,,2.8499732,12.168913
555,353,519-73-3,c1ccc(C(c2ccccc2)c2ccccc2)cc1,0,1.180187895,-3.999712105,0.92494,0.13,1.83,0.0246,0.621236339,-0.16392098,-0.344768562,5.1799,1.303274302,8.049124,1.6054809,2,1,1.083184,9.080304,7.3551435,9.050313,2,0.87693256,7.1158695,4,,5.9195223,8.484539
556,354,51980-54-2,O=Cc1ccc(N2CCCC2)cc1,0.173493417,0.69047618,-3.10642382,0.65398,0.031,2.195,4.5065,0.179539406,-0.266973765,-0.40248535,3.7969,1.078287899,7.9286604,-0.5313074,2,5,4.218841,11.630782,8.936235,7.955072,1,8.011008,3.904144,3,,7.6695056,10.540381
557,355,52197-12-3,Cc1cnc(C#N)c(C#N)n1,0,2.173896782,-1.787903218,0.52409,0.166,1.352,1.3747,1.323514201,-0.347028212,-0.40543577,3.9618,0.378508993,2.3390632,-0.16789714,3,3,8.1165,11.324858,0.85432714,4.9839063,4,2.6749916,3.0693643,5,,0.9243848,3.350707
558,356,523-27-3,Brc1c2ccccc2c(Br)c2ccccc12,0.012515013,0.869834245,-2.073365755,0.88337,-0.034,1.597,0.0008,0.179510284,-0.102024688,-0.719802433,2.9432,1.27786605,4.8416796,3.0990014,1,4,2.8869967,7.215692,3.6917894,9.373461,5,-3.0781744,5.7558203,1,,2.6163292,8.421061
559,357,527-21-9,O=C1C(F)=C(F)C(=O)C(F)=C1F,0,2.280555565,-0.593844435,0.57792,0.182,0.686,0.0005,1.124753984,-0.229734557,-0.372793869,2.8744,0.822293622,0.48447606,0.5852205,4,2,11.283826,8.388744,-0.20442714,6.5297794,3,-0.22735497,2.4942586,5,,-0.074370764,5.285421
560,358,530-62-1,O=C(n1ccnc1)n1ccnc1,0,1.707133729,-2.687866271,0.59678,-0.643,1.181,1.1781,0.752925572,-0.309335555,-0.382011795,4.395,0.42969704,3.6881816,-0.9710859,3,1,3.219478,10.14604,6.6139407,5.1082926,2,2.8310304,5.9042497,4,,5.8314843,3.440857
561,359,53312-78-0,N#Cc1cc(N)cc(Cl)c1,0.000714916,1.10590736,-2.91779264,0.68359,0.14,1.473,2.7964,0.543852027,-0.323430872,-0.395266438,4.0237,1.131897289,4.374301,-0.7328089,3,3,6.739273,11.851394,6.1350603,5.547195,4,6.824277,5.153025,2,,5.2554536,3.9137273
563,360,53566-95-7,O=Cc1ccc(N(c2ccccc2)c2ccc(C=O)cc2)cc1,1.166210684,0.675848589,-2.359951411,0.58888,1.036,1.591,3.0572,0.306845616,-0.353160687,-0.491129458,3.0358,0.445083424,7.9025407,2.0708835,2,1,0.3916012,9.089652,6.8054647,8.201588,2,11.211297,4.526232,3,,6.2992816,7.466585
564,361,5372-81-6,COC(=O)c1ccc(C(=O)OC)c(N)c1,0.011160964,0.819998216,-2.524201784,0.66301,0.564,1.569,1.6408,0.5390502,-0.266836729,-0.592199214,3.3442,0.987833701,2.918742,6.385213,5,5,3.0120068,13.319805,10.312489,10.630553,1,5.247483,6.55754,2,,7.055383,12.88995
566,362,54117-37-2,O=Cc1ccc2c(c1)c1ccccc1n2Cc1ccccc1,2.5239633,0.897936652,-2.893763348,0.62279,-0.232,1.832,6.2079,0.345725348,-0.308775465,-0.65611102,3.7917,0.65237391,7.755302,2.0427356,2,4,2.7799497,4.6075363,6.775731,8.103169,5,9.03231,2.1646757,3,,6.220951,7.379651
567,363,54286-63-4,Brc1ccc(Br)c2nonc12,0,1.738992394,-1.517607606,0.71537,-0.506,1.33,2.3882,0.493167481,-0.17596432,-0.369200335,3.2566,1.243111233,1.3348223,2.451493,4,2,9.795834,9.3459,0.6709774,8.568102,3,9.090501,4.6375237,3,,-0.27924478,7.1601677
568,364,5431-44-7,O=Cc1cccc(C=O)n1,0,1.581044324,-2.003155676,0.52343,-0.533,0.955,0.8277,1.412826233,-0.22947907,-0.177659494,3.5842,0.520577829,3.8525896,5.011376,5,3,5.910516,9.500862,4.1456957,11.6304455,4,2.7747207,5.6374736,4,,3.1411436,6.02068
569,365,5453-67-8,COC(=O)c1cccc(C(=O)OC)n1,0.02657184,1.741414757,-2.561785243,0.57539,0.058,1.15,0.9938,1.229201105,-0.332241075,-0.664267685,4.3032,0.469425837,2.783703,6.454231,5,5,2.9436004,13.357234,10.363178,10.731185,1,2.8900216,5.7798924,4,,7.052938,12.865571
571,366,54827-17-7,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,0,0.09337605,-4.13742395,0.82432,-0.508,0.792,0.0673,0.252860242,-0.326813999,-0.463777179,4.2308,1.222593314,7.6857805,-0.12633573,2,4,4.5279098,5.547172,8.444669,7.8594646,5,1.5247849,8.997455,4,,7.266156,9.599966
572,367,55211-74-0,N#CCc1ccc(C=O)cc1,4.216190462,1.246915858,-2.548484142,0.48657,0.733,1.4,2.4499,1.496020852,-0.325754554,-0.43872221,3.7954,0.503574604,4.923047,0.9256213,3,5,5.3837304,11.3740015,4.1603737,7.220755,1,10.063706,7.781738,2,,4.0169287,5.781002
573,368,5521-31-3,Cn1c(=O)c2ccc3c4ccc5c(=O)n(C)c(=O)c6ccc(c7ccc(c1=O)c2c37)c4c56,0,1.194849788,-0.975650212,0.8727,0.246,2.424,0.0001,0.091943266,-0.442412472,-1.312044506,2.1705,0.941635336,6.310461,3.8615563,1,4,4.570411,4.304886,5.430264,11.037967,5,-1.014975,3.2223554,1,,3.6978586,10.286769
574,369,553-26-4,c1cc(-c2ccncc2)ccn1,0,1.813403823,-2.712896177,0.55668,-0.906,2.968,0.0016,0.943389371,-0.223170103,-0.332444,4.5263,0.822654661,5.1075373,-0.190936,3,1,3.1207626,10.057699,5.627136,5.980856,2,-2.4594016,3.729856,1,,4.6221623,4.118053
575,370,5552-44-3,CCOC(=O)c1ccc(C(=O)OCC)nc1,0.02370513,1.751617129,-2.151782871,0.51012,0.32,1.667,1.9114,1.231404147,-0.283455622,-0.490519465,3.9034,0.236234193,2.6699097,6.434112,5,5,2.7430255,13.806995,10.358579,10.492629,1,9.694693,7.228063,2,,7.153511,12.892613
576,371,55758-02-6,N#Cc1ncccc1Br,0,2.192754238,-2.385545762,0.46685,0.344,1.301,1.4736,0.728760928,-0.259157156,-0.32985762,4.5783,0.752105638,0.56344897,2.8490074,4,3,8.003,10.955965,-0.23211636,8.49649,4,3.096892,3.2804232,5,,-1.2426288,6.7534404
577,372,55981-29-8,Brc1nnc(Br)s1,0,2.370296468,-2.676003532,0.52625,0.088,1.085,1.9261,0.647943169,-0.165455861,-0.3830242,5.0463,1.059385706,1.127755,1.9725541,4,2,8.4403105,9.315061,0.5925055,8.617994,3,3.4409564,3.4074714,5,,-0.31532988,7.083577
578,373,55984-93-5,Cc1cc(C#N)ccc1C#N,0,2.405165119,-2.143534881,0.81307,0.559,1.36,0.4094,0.513129264,-0.303727741,-0.291272835,4.5487,1.523150667,4.6875467,-0.5736957,3,3,7.4717326,12.023603,5.4661,5.6138115,4,0.610674,2.9697206,5,,4.4397063,3.7094743
579,374,56139-74-3,Cc1[nH]c(C)c(C=O)c1C=O,0,0.852917513,-2.840982487,0.51227,0.046,1.508,1.7575,0.855501845,-0.43188608,-0.461387974,3.6939,1.286087971,2.8309128,6.1205764,5,2,7.9833207,7.5893154,9.56611,9.802577,3,5.5698905,6.1906424,2,,6.4594026,11.474239
580,375,56432-18-9,O=Cc1ccc(-c2cccc3ccccc23)cc1,5.348914436,1.007685474,-2.424914526,0.52629,0.305,2.376,8.2345,0.355346704,-0.220815291,-0.565884136,3.4326,0.851211261,7.1233683,2.6137083,1,1,3.2051654,9.254968,6.75354,10.547332,2,9.679922,1.4544444,3,,5.059402,9.808612
581,376,56432-20-3,O=Cc1cccc(-c2c(O)ccc3ccccc23)c1,0.012215834,0.68694556,-2.59565444,0.33941,-0.224,1.763,8.2821,0.463458608,-0.331178501,-0.554204351,3.2826,0.491167013,7.079819,3.23996,1,1,3.3009477,8.850077,6.629394,10.7994175,2,9.79147,1.322561,3,,4.8309674,10.049767
582,377,564483-19-8,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1,0,0.383372099,-3.772627901,0.46073,0.111,1.286,4.6614,0.778771432,-0.13970744,-0.516892993,4.156,0.394117313,8.500693,-0.3090008,2,4,4.1349716,6.9401293,9.868511,7.5626307,5,7.5305576,4.147791,3,,8.190296,9.885026
583,378,56908-88-4,BrCc1cc(Br)cc(Br)c1,0,1.785951407,-2.864848593,0.75365,-0.087,1.695,2.406,0.61838688,-0.152881791,-0.472729995,4.6508,0.909427225,2.3697023,2.7763395,4,3,7.4185753,9.130909,1.7405943,10.510927,4,5.488082,5.129426,2,,1.3934076,8.323478
584,379,5695-13-6,O=c1c2ccccc2c2cc3c(=O)c4ccccc4c3cc12,0,1.006976598,-1.351023402,0.64663,-0.227,2.681,0.0002,0.508252543,-0.283364056,-0.80755738,2.358,0.499786736,5.959513,3.9029,1,4,2.860615,6.849866,5.5593944,10.687349,5,-3.1948793,3.988796,1,,3.9912307,9.920269
585,380,56962-12-0,O=Cc1ccc(Cl)c(O)c1,0,1.320188508,-2.450711492,0.48095,0.749,1.362,2.4959,0.835664242,-0.278518105,-0.331583414,3.7709,0.641554235,4.252494,4.8204412,5,3,6.5363264,7.6813188,2.806052,11.086337,4,8.937069,8.353196,2,,1.2506602,9.950939
586,381,56990-02-4,O=Cc1cc(Br)cc(Br)c1,0.234026148,1.520140811,-2.204659189,0.46986,0.624,1.314,2.4351,1.004172914,-0.15923182,-0.41331933,3.7248,0.51019582,2.6177466,3.1584587,4,3,7.46249,8.926454,1.9674553,10.444721,4,9.739655,7.9530854,2,,0.81589854,8.982551
587,382,57121-48-9,C#Cc1cnc[nH]1,0,1.167997594,-4.031002406,0.84323,0.038,1.231,0.368,0.531377898,-0.282108853,-0.36231308,5.199,0.439210682,3.9097757,-0.99746275,3,3,7.8032837,10.730864,6.6048403,5.2751794,4,2.2781136,7.3304377,4,,5.7088428,3.632503
588,383,57341-98-7,O=Cc1ccc(C#Cc2ccccc2)cc1,1.658976208,1.260159185,-2.116940815,0.73727,0.405,3.358,5.2091,0.302538083,-0.221906219,-0.559430218,3.3771,0.976207401,5.6507964,2.0597305,1,1,2.8873332,9.393607,6.510253,10.482398,2,8.795844,3.051571,3,,4.927879,9.72232
589,384,57381-41-6,N#Cc1cc(Br)ccc1Br,0,1.894162681,-2.483037319,0.69697,-0.46,1.475,1.4059,0.581757924,-0.20544205,-0.373834036,4.3772,1.112688289,1.8356673,2.4267015,4,2,9.17195,10.262534,1.2887931,8.685316,3,3.176186,4.869776,5,,0.6478369,7.277541
590,385,580-35-8,c1ccc(-c2cc(-c3ccccc3)nc(-c3ccccc3)c2)cc1,0,1.159359544,-2.841640456,0.7472,-0.124,2.045,2.0947,0.435001228,-0.220919021,-0.833537722,4.001,0.868153315,7.364109,2.0526116,2,1,1.1786742,9.83062,6.60465,8.783206,2,5.6811657,5.8833323,2,,5.571606,7.9340134
591,386,5824-40-8,NC(c1ccccc1)(c1ccccc1)c1ccccc1,0,1.34825255,-3.86424745,0.72475,0.65,1.377,1.6339,0.622117966,-0.223902713,-0.401025868,5.2125,0.94797048,8.141302,1.4924928,2,1,0.8892895,9.151948,7.0817776,7.6301656,2,3.4240205,7.0084553,4,,6.260644,7.9810796
593,387,58633-04-8,N#Cc1cc(Br)c(N)c(Br)c1,0,1.370562337,-3.093437663,0.81564,-0.435,1.643,1.1765,0.320278793,-0.263777907,-0.345559962,4.464,1.16870928,1.0733128,2.8554633,4,2,9.385906,8.942201,0.16615903,9.693841,3,3.4607143,5.76106,4,,-1.1388502,7.645108
594,388,5918-93-4,O=c1[nH]cc[nH]1,0,0.518775947,-5.667324053,0.77595,-0.302,1.146,2.3255,0.601017957,-0.356988337,-0.53991159,6.1861,2.479753252,3.7967498,-1.0661108,3,3,8.189676,9.435845,6.615846,5.1282873,4,5.0283012,8.167432,2,,5.928474,3.5107856
596,389,595-91-5,O=C(O)C(c1ccccc1)(c1ccccc1)c1ccccc1,0,1.433961876,-3.602838124,0.723,-0.117,1.569,1.0169,0.595059359,-0.272161218,-0.284415013,5.0368,0.537632239,8.192785,1.8841429,2,1,0.8818727,9.157909,7.1871147,10.528732,2,2.7266243,7.0465198,4,,5.3920584,9.799748
597,390,602-09-5,Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12,0,0.692143325,-3.214056675,0.825,0.354,1.473,0.535,0.360881941,-0.42032925,-0.447214178,3.9062,0.998079218,7.0273614,3.3753757,1,4,3.1481156,6.22111,6.8355813,10.666487,5,2.6945584,7.92803,4,,4.907855,9.958874
598,391,603-34-9,c1ccc(N(c2ccccc2)c2ccccc2)cc1,0,0.062115814,-3.850084186,0.6522,0.61,2.092,0.0081,0.468921424,-0.140047336,-0.373189803,3.9122,0.662872901,8.056604,1.4899739,2,1,0.7481635,9.041867,7.078341,8.154889,2,-2.4514477,6.813582,1,,6.3557754,7.8231654
599,392,60532-63-0,Nc1ccc(C(c2ccc(N)cc2)(c2ccc(N)cc2)c2ccc(N)cc2)cc1,0,0.360570321,-3.915729679,0.70898,-0.479,2.227,1.7701,0.336100521,-0.641100677,-0.426250479,4.2763,1.040640113,8.196731,1.5647569,2,1,1.5743296,11.214658,6.892994,6.8133864,2,5.1460357,8.135289,2,,5.8657203,5.030576
600,393,60710-80-7,Cc1ccc(C#N)cc1N,0,0.884490974,-3.245909026,0.70146,0.227,1.599,2.8577,0.528605369,-0.317197798,-0.342210957,4.1304,1.188863738,4.924539,-1.2788788,3,3,7.3465047,12.055479,7.47313,6.1869593,4,6.708213,5.4130588,2,,6.3208227,4.460757
601,394,607-99-8,COc1c(Br)cc(Br)cc1Br,0,1.437655953,-3.306544047,0.56328,0.579,2.13,0.1405,0.842408055,-0.117243968,-0.557051677,4.7442,0.25401803,2.6476297,3.1838992,4,2,9.083785,8.260062,1.7942961,10.465731,3,-0.7949065,5.1281934,1,,0.96717656,8.756195
602,395,608-25-3,Cc1c(O)cccc1O,0,0.551056271,-4.509543729,0.88584,-0.015,1.255,0.0972,0.850343894,-0.268546633,-0.336247045,5.0606,1.404207735,3.0925677,6.1196632,5,3,6.6151614,7.0482173,9.677314,10.074049,4,1.6607168,8.5275955,4,,6.23205,11.747579
603,396,60992-98-5,O=Cc1ccc(-c2ccc(F)cc2)cc1,5.252466073,1.328638329,-2.422361671,0.47967,1.038,1.6,2.9568,0.519695547,-0.211925741,-0.457815356,3.751,0.834022345,6.1412563,1.8277222,1,1,3.6170418,10.043759,6.971202,10.6088,2,11.368769,4.6015997,3,,5.2530107,9.9502125
604,397,610-71-9,O=C(O)c1cc(Br)ccc1Br,0,1.720998959,-2.539701041,0.65569,-0.458,1.486,1.8647,0.608283488,-0.214600285,-0.120133813,4.2607,0.953548987,2.5518167,3.435911,4,2,9.565704,10.176291,1.8131663,10.211837,3,3.4080627,4.8155847,5,,0.6600671,8.900102
605,398,612-71-5,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccccc3)c2)cc1,0.045745231,1.0380373,-3.2860627,0.9233,0.021,2.18,0.0068,0.543357451,-0.195652404,-0.741023665,4.3241,1.035647466,7.274316,2.155364,2,1,1.1613159,9.848543,6.7482514,9.0316305,2,-2.1656353,5.6441293,1,,5.5726943,8.433128
606,399,613-33-2,Cc1ccc(-c2ccc(C)cc2)cc1,0,1.044596714,-3.602303286,0.85661,-0.003,0.792,0.0141,0.327396607,-0.116933895,-0.420630526,4.6469,1.3316743,7.211524,0.55694467,2,5,3.9550042,10.59243,8.260059,8.619719,1,0.7465329,7.5871043,4,,6.747983,9.517683
607,400,613-73-0,N#CCc1ccccc1CC#N,0,1.683289406,-3.672810594,0.96398,0.273,1.349,0.3627,0.988904157,-0.367110859,-0.28201569,5.3561,1.499320371,5.0010867,-0.4829086,3,3,5.5010757,10.441615,5.5082965,5.819675,4,0.5960753,5.3734384,5,,4.551675,3.8427465
608,401,614-16-4,N#CCC(=O)c1ccccc1,0,1.485552538,-2.422047462,0.50354,0.491,1.212,2.1439,1.310925753,-0.292146639,-0.294569429,3.9076,0.510660399,4.9821043,1.0111533,3,1,2.3409421,9.601796,4.0339375,7.3501706,2,9.759421,7.7178035,2,,3.951829,5.776404
609,402,615-57-6,Nc1ccc(Br)cc1Br,0,0.573946713,-3.786753287,0.50451,0.369,1.238,2.634,0.746540461,-0.181370117,-0.421293776,4.3607,0.260034448,1.9201725,2.751211,4,2,9.627276,10.005133,0.2680986,9.886308,3,6.6988688,7.321265,2,,-1.3742361,7.8972235
610,403,615-94-1,O=C1C=C(O)C(=O)C=C1O,0,1.611631595,-1.177968405,0.6634,0.137,0.873,0,0.890241161,-0.199411454,-0.265397257,2.7896,0.854926229,4.820423,5.8455606,5,3,7.297499,7.2833414,4.442477,12.905614,4,0.19518939,2.703193,5,,2.9418938,12.264957
